"LABID","PT","Penicillin","Amoxicillin","Meropenem","Cefotaxime","Ceftriaxone","Cefuroxime"
"20160274","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160275","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160276","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160277","19-1-24",0.25,0.25,0.06,0.12,0.5,0.5
"20160278","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160279","0-10-14",0.06,0.03,0.06,0.12,0.5,0.5
"20160280","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160281","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160282","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160284","2-0-111",0.03,0.06,0.06,0.12,0.5,1
"20160285","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160287","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20160288","0-0-2",0.12,0.25,0.06,0.06,0.5,0.5
"20160289","1-0-110",0.06,0.06,0.06,0.06,0.5,0.5
"20160290","92-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160292","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160293","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160294","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160295","2-6-0",0.03,0.06,0.06,0.06,0.5,0.5
"20160296","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160297","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160298","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160299","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160300","13-11-26",8,8,1,8,8,4
"20160301","13-11-16",4,8,1,2,1,4
"20160302","0-1-1",0.12,0.06,0.06,0.06,0.5,0.5
"20160304","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160305","0-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"20160306","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160307","0-0-17",0.03,0.06,0.06,0.06,0.5,0.5
"20160308","4-7-7",2,4,1,1,1,4
"20160309","15-12-18",4,2,1,1,2,4
"20160310","27-36-8",4,8,1,2,2,4
"20160311","0-10-14",0.06,0.06,0.06,0.12,0.5,0.5
"20160442","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20160443","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160444","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160445","0-0-2",0.03,0.03,0.06,0.06,0.5,1
"20160446","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160447","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160448","0-10-14",0.12,0.06,0.06,0.12,0.5,1
"20160449","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160523","24-27-8",0.5,0.25,0.06,0.5,0.5,2
"20160524","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160525","13-11-16",4,8,1,2,2,4
"20160526","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160527","2-0-53",0.03,0.03,0.06,0.06,0.5,0.5
"20160528","4-7-7",2,2,0.5,1,1,4
"20160529","17-7-18",4,2,1,2,2,4
"20160530","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160532","94-110-177",0.5,0.5,0.12,0.25,0.5,0.5
"20160533","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160534","4-7-7",1,1,0.5,0.5,0.5,4
"20160535","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160536","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160537","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20160538","11-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20160539","0-27-13",0.06,0.06,0.06,0.12,0.5,0.5
"20160540","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160541","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160542","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160543","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160544","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160545","2-0-6",0.03,0.06,0.06,0.06,0.5,0.5
"20160546","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160547","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160548","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160549","2-4-4",0.03,0.06,0.06,0.06,0.5,0.5
"20160550","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160551","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160552","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20160554","13-11-16",4,8,1,2,2,4
"20160556","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160557","24-27-13",0.25,0.25,0.06,0.12,0.5,0.5
"20160558","13-11-16",2,4,1,1,2,4
"20160559","4-7-7",2,2,0.5,1,1,4
"20160560","7-8-9",0.25,0.5,0.12,0.06,0.5,0.5
"20160561","7-8-9",0.25,0.25,0.12,0.06,0.5,0.5
"20160562","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160563","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160564","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160565","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160566","0-10-14",0.06,0.03,0.06,0.12,0.5,0.5
"20160567","0-1-1",0.25,0.12,0.06,0.06,0.5,0.5
"20160568","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160569","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160570","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160571","4-7-7",1,1,0.5,0.25,1,2
"20160572","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160573","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160574","3-5-5",0.03,0.06,0.06,0.06,0.5,0.5
"20160575","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160576","1-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160577","15-12-18",2,2,0.5,1,1,4
"20160578","4-7-7",2,2,0.5,0.5,1,4
"20160579","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160580","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160581","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160582","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160583","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20160584","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160585","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160586","4-7-7",2,2,0.5,1,1,4
"20160587","24-27-179",0.12,0.12,0.06,0.06,0.5,0.5
"20160590","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160591","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160592","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160593","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160594","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160595","0-40-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160596","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160597","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160598","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160729","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"20160730","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160731","13-11-16",4,8,1,2,1,4
"20160732","24-27-28",0.25,0.03,0.06,0.06,0.5,0.5
"20160733","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160734","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"20160735","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160736","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160737","2-4-178",0.03,0.03,0.06,0.06,0.5,0.5
"20160738","1-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20160739","1-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20160740","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160741","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160742","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160743","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160744","13-14-26",8,8,1,8,8,4
"20160745","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160881","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160882","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160883","0-1-1",0.12,0.06,0.06,0.06,0.5,0.5
"20160885","2-3-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160886","4-7-7",2,2,0.5,0.5,1,4
"20160887","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160888","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160889","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160890","3-2-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160891","7-8-9",0.5,1,0.25,0.12,0.5,0.5
"20160892","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160893","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160894","23-0-139",0.03,0.03,0.06,0.06,0.5,0.5
"20160895","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160896","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160897","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160898","24-27-11",0.25,0.25,0.06,0.06,0.5,0.5
"20160899","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160900","93-0-176",0.06,0.03,0.06,0.25,0.5,1
"20160901","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160902","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160903","0-0-17",0.03,0.03,0.06,0.06,0.5,0.5
"20160904","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160905","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"20160906","4-7-7",1,2,0.5,0.5,1,4
"20160907","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160908","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160909","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160910","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160911","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160912","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20160913","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160914","4-7-7",2,4,1,1,1,4
"20160915","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160916","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160917","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160918","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20160919","6-7-36",1,1,0.25,0.5,1,4
"20160920","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160921","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160922","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160923","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20160924","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160925","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160926","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161039","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161040","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161041","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161042","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161043","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161044","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161045","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161046","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161047","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161048","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161049","2-78-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161050","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161051","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161052","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161054","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161055","24-27-181",0.25,0.25,0.06,0.06,0.5,0.5
"20161056","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161057","0-1-1",0.25,0.12,0.06,0.06,0.5,0.5
"20161058","0-10-14",0.06,0.06,0.06,0.12,0.5,0.5
"20161059","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161060","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161061","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161062","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20161063","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161064","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161137","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161138","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161139","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161140","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20161141","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161142","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161143","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161144","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161145","2-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20161146","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161147","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161148","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161149","24-27-131",0.5,0.25,0.12,0.5,1,4
"20161150","1-118-23",0.03,0.03,0.06,0.06,0.5,0.5
"20161151","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20161152","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161153","0-0-191",0.03,0.03,0.06,0.06,0.5,0.5
"20161154","17-15-8",1,0.5,0.25,1,1,4
"20161155","9-0-3",0.25,0.12,0.06,0.06,0.5,2
"20161156","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20161157","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161158","2-4-4",0.03,0.03,0.06,0.06,0.5,0.5
"20161159","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161160","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161162","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161163","97-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20161165","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161166","0-1-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161167","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161168","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161169","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161170","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161171","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161172","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161173","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161174","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161175","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161176","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161177","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161178","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161179","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161181","0-2-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161182","1-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20161183","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161184","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161185","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161186","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161187","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20161188","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161189","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161190","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161191","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161192","24-27-192",0.06,0.12,0.06,0.06,0.5,0.5
"20161193","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161194","1-4-21",0.06,0.06,0.06,0.06,0.5,0.5
"20161195","4-12-7",2,2,1,1,1,4
"20161243","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161244","1-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161245","0-10-14",0.06,0.03,0.06,0.12,0.5,0.5
"20161246","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161247","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161248","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161249","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161250","4-7-7",2,4,0.5,1,1,4
"20161251","24-27-28",0.25,0.06,0.06,0.06,0.5,0.5
"20161252","0-29-141",0.12,0.12,0.06,0.12,0.5,0.5
"20161253","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161255","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161256","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161257","4-7-7",2,4,1,1,1,4
"20161258","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161259","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161260","0-1-1",0.12,0.06,0.06,0.12,0.5,0.5
"20161261","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161262","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161263","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161264","0-10-14",0.06,0.03,0.06,0.12,0.5,0.5
"20161265","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161266","2-0-120",0.03,0.06,0.06,0.06,0.5,0.5
"20161267","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161268","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161269","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161270","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161271","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161272","1-44-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161274","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161275","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161276","0-10-14",0.06,0.06,0.06,0.12,0.5,0.5
"20161277","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161278","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161279","13-11-16",8,8,1,2,2,4
"20161280","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161281","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161282","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161283","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"20161284","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161286","0-2-193",0.03,0.06,0.06,0.06,0.5,0.5
"20161287","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161288","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161289","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161290","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161292","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161293","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161294","24-27-143",0.5,0.25,0.06,0.5,0.5,4
"20161295","0-10-14",0.12,0.06,0.06,0.12,0.5,0.5
"20161297","1-44-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161298","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161299","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161300","2-0-6",0.03,0.06,0.06,0.06,0.5,0.5
"20161301","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161302","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161303","79-26-194",0.12,0.06,0.06,0.25,0.5,1
"20161304","4-7-7",2,4,0.5,1,1,4
"20161305","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161306","2-0-6",0.03,0.06,0.06,0.12,0.5,0.5
"20161307","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161308","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161309","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161310","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161311","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161312","4-7-7",2,2,0.5,1,1,4
"20161313","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161315","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161317","0-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161318","4-7-7",0.03,0.06,0.06,0.06,0.5,0.5
"20161319","1-2-2",0.03,0.06,0.06,0.06,0.5,0.5
"20161320","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161321","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20161322","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161323","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161324","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161325","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20161326","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161349","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161351","2-0-111",0.03,0.06,0.06,0.12,0.5,0.5
"20161352","7-8-9",0.25,0.5,0.12,0.06,0.5,0.5
"20161353","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161354","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161355","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161356","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161357","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161358","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161359","12-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161360","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161361","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161362","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161363","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161364","0-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"20161365","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161366","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20161367","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161369","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161372","17-7-8",2,2,0.5,1,1,4
"20161373","2-0-120",0.03,0.06,0.06,0.06,0.5,0.5
"20161374","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161375","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161376","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20161377","23-0-11",0.03,0.06,0.06,0.06,0.5,0.5
"20161378","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161380","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161381","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161382","98-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20161383","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161384","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161385","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20161386","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161387","24-27-28",0.5,0.06,0.06,0.12,0.5,0.5
"20161388","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161389","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161390","4-7-7",2,4,1,1,1,4
"20161391","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161392","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20161393","1-2-59",0.03,0.03,0.06,0.06,0.5,0.5
"20161394","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161395","1-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20161396","24-27-13",0.25,0.25,0.06,0.25,0.5,0.5
"20161397","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161398","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161399","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161400","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161401","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161402","4-7-7",4,4,1,1,1,4
"20161403","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161404","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161405","1-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161406","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161407","11-119-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161408","62-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161409","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161410","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161411","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161412","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20161413","4-12-7",2,4,1,1,1,4
"20161414","7-8-9",0.25,0.25,0.12,0.06,0.5,0.5
"20161415","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161416","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161417","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161418","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20161419","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161420","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20161421","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161422","2-4-0",0.03,0.06,0.06,0.06,0.5,0.5
"20161423","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161590","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20161591","2-34-44",0.12,0.12,0.06,0.12,0.5,0.5
"20161592","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161594","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161595","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20161596","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
