"LABID","PT","D1","D2"
"20153293","2-0-6",-1.44980803140109,-1.20336339786856
"20152951","2-0-6",-1.44980803140129,-1.20336339786871
"2009209487","2-0-6",-1.44980803140232,-1.20336339786915
"5090-06","2-0-6",-1.44980803140115,-1.20336339786847
"2009212866","2-0-6",-1.44980803140146,-1.20336339786877
"2013208527","2-0-6",-1.44980803140133,-1.20336339786855
"2013213726","2-0-6",-1.44980803140122,-1.20336339786865
"2014203857","2-0-6",-1.44980803140095,-1.20336339786843
"2014202554","2-0-6",-1.44980803140308,-1.20336339786966
"2013210866","2-0-6",-1.44980803140325,-1.20336339786967
"20152922","2-0-6",-1.44980803140196,-1.20336339786905
"2012215849","2-0-6",-1.44980803140143,-1.2033633978687
"2013218081","2-0-6",-1.44980803140148,-1.20336339786868
"20154860","2-0-66",-1.44980803140273,-1.20336339786932
"20154286","2-0-9",-1.44980803140228,-1.20336339786907
"2013201331","2-12-2",-0.673426895276421,-0.0671132187003654
"2010203365","2-16-40",2.63290261234449,2.379440909932
"2014205018","2-2-2",-1.4498080314012,-1.2033633978686
"2013222011","2-20-6",-1.44980803140154,-1.20336339786883
"2009211969","2-3-2",-1.44980803140285,-1.20336339786963
"2009215685","2-3-2",-1.44980803140343,-1.2033633978699
"20153288","2-3-2",-1.44980803140229,-1.20336339786919
"20154476","2-3-2",-1.44980803140206,-1.20336339786892
"20154442","2-3-2",-1.44980803140186,-1.20336339786889
"2013208713","2-3-2",-1.44980803140121,-1.20336339786857
"2012217987","2-3-2",-1.44980803140248,-1.20336339786929
"20152697","2-3-2",-1.4498080314011,-1.20336339786849
"20154241","2-3-2",-1.44980803140171,-1.20336339786893
"20152648","2-3-2",-1.44980803140186,-1.20336339786893
"20151637","2-3-2",-1.44980803140113,-1.20336339786855
"2009210961","2-3-2",-1.44980803140346,-1.20336339786963
"2012217854","2-3-2",-1.44980803140088,-1.20336339786832
"2009218318","2-3-2",-1.44980803140111,-1.20336339786848
"2009212847","2-3-2",-1.44980803140352,-1.2033633978699
"2013205799","2-3-2",-1.44980803140106,-1.20336339786837
"20153423","2-3-2",-1.44980803140093,-1.20336339786841
"20153012","2-3-2",-1.4498080314006,-1.20336339786816
"20153271","2-3-2",-1.44980803140074,-1.20336339786828
"20151626","2-3-2",-1.44980803140162,-1.20336339786894
"2012220662","2-3-2",-1.44980803140293,-1.20336339786932
"2012215624","2-3-2",-1.44980803140137,-1.20336339786872
"2009212708","2-3-2",-1.44980803140217,-1.20336339786903
"4295-05","2-3-2",-1.44980803140107,-1.20336339786841
"2012215453","2-3-2",-1.44980803140194,-1.20336339786898
"2009218379","2-3-2",-1.44980803140067,-1.20336339786821
"20153025","2-3-2",-1.44980803140113,-1.20336339786854
"7565-07","2-3-2",-1.4498080314017,-1.20336339786873
"2013209090","2-3-2",-1.44980803140149,-1.20336339786875
"20152706","2-3-2",-1.44980803140097,-1.20336339786842
"2013206215","2-3-2",-1.44980803140265,-1.20336339786946
"20153270","2-3-2",-1.44980803140143,-1.20336339786871
"2013218180","2-3-2",-0.486944587708107,-1.21771059208039
"2009212786","2-3-2",-1.44980803140209,-1.20336339786905
"20153037","2-3-2",-1.44980803140185,-1.20336339786899
"20152268","2-3-2",-1.44980803140217,-1.20336339786918
"20153252","2-3-2",-1.44980803140099,-1.20336339786848
"20153476","2-3-2",-1.44980803140134,-1.20336339786867
"20152258","2-3-2",-1.44980803140206,-1.20336339786909
"2009206428","2-3-2",-1.44980803140286,-1.20336339786937
"20153141","2-3-2",-1.44980803140129,-1.20336339786859
"2013202396","2-3-2",-1.44980803140295,-1.20336339786965
"20152240","2-3-2",-1.44980803140182,-1.20336339786896
"2013212843","2-3-2",-1.44980803140207,-1.20336339786904
"20152269","2-3-2",-1.44980803140146,-1.20336339786875
"20153858","2-3-2",-1.44980803140121,-1.20336339786864
"2012216057","2-3-2",-1.44980803140096,-1.20336339786843
"20153474","2-3-2",-1.44980803140101,-1.20336339786848
"20154588","2-3-2",-1.44980803140237,-1.20336339786934
"20154471","2-3-2",-1.44980803140154,-1.2033633978688
"2009211244","2-3-2",-1.44980803140167,-1.2033633978689
"20154515","2-3-2",-1.44980803140165,-1.2033633978688
"2013214882","2-3-2",-1.44980803140271,-1.20336339786943
"20154345","2-3-2",-1.44980803140209,-1.20336339786915
"20153461","2-3-2",-1.44980803140339,-1.20336339786987
"2013219299","2-3-2",-1.44980803140259,-1.20336339786935
"20151517","2-3-2",-1.44980803140172,-1.20336339786891
"3192-07","2-3-2",-1.44980803140222,-1.2033633978691
"20151617","2-3-2",-1.4498080314013,-1.20336339786866
"2014202035","2-3-2",-1.44980803140157,-1.20336339786866
"20154485","2-3-2",-1.44980803140127,-1.2033633978686
"20152714","2-3-2",-1.44980803140099,-1.2033633978685
"2009215635","2-3-2",-1.44980803140372,-1.20336339787001
"20154252","2-3-2",-1.44980803140267,-1.20336339786943
"2009216680","2-3-2",-1.44980803140116,-1.20336339786858
"20152658","2-3-2",-1.44980803140279,-1.20336339786963
"2013213837","2-3-2",-1.44980803140183,-1.20336339786883
"20152809","2-3-2",-1.44980803140354,-1.20336339786979
"2013210938","2-3-2",-1.4498080314015,-1.20336339786883
"20153392","2-3-2",-1.44980803140139,-1.20336339786862
"20152223","2-3-2",-1.44980803140113,-1.20336339786858
"2010210051","2-3-2",-1.44980803140296,-1.20336339786968
"2013207681","2-4-0",-1.4498080314016,-1.20336339786887
"2010223357","2-4-0",-1.44980803140234,-1.20336339786933
"2013218767","2-4-0",-0.486944587707899,-1.2177105920782
"20153416","2-4-0",-1.44980803140422,-1.20336339787045
"20152702","2-4-0",-1.44980803140084,-1.20336339786835
"2010200836","2-4-0",-1.44980803140117,-1.20336339786853
"2009210929","2-4-0",-0.486944587707629,-1.21771059207706
"2013214888","2-4-0",-1.44980803140092,-1.20336339786838
"20153417","2-4-0",-1.44980803140212,-1.20336339786913
"2013212823","2-4-0",-1.4498080314039,-1.20336339787005
"2014200801","2-4-0",-1.44980803140139,-1.20336339786864
"2014204010","2-4-0",-1.44980803140264,-1.20336339786921
"20153457","2-4-0",-1.44980803140119,-1.20336339786852
"2012224895","2-4-0",-1.44980803140318,-1.20336339786974
"2013208538","2-4-0",-1.44980803140251,-1.20336339786934
"8162-07","2-4-0",-1.44980803140196,-1.203363397869
"2012214435","2-4-0",-1.44980803140312,-1.20336339786974
"5993-07","2-4-0",-1.44980803140158,-1.20336339786886
"2012221320","2-4-0",-1.44980803140119,-1.20336339786852
"7726-03","2-4-0",-1.44980803140115,-1.20336339786852
"20152193","2-4-0",-1.44980803140112,-1.20336339786854
"2010200830","2-4-0",-1.44980803140222,-1.20336339786914
"2014203848","2-4-0",-1.4498080314014,-1.20336339786871
"20154283","2-4-0",-1.44980803140259,-1.20336339786937
"2009216946","2-4-0",-1.44980803140279,-1.20336339786958
"2012214951","2-4-0",-1.44980803140128,-1.20336339786869
"20153418","2-4-0",-1.44980803140284,-1.20336339786939
"2014202556","2-4-0",-1.44980803140249,-1.20336339786924
"4404-05","2-4-0",-1.44980803140096,-1.20336339786839
"2013208509","2-4-0",-1.44980803140247,-1.20336339786906
"2009218212","2-4-0",-1.44980803140356,-1.20336339787005
"2013215520","2-4-0",-1.44980803140129,-1.20336339786865
"20153236","2-4-0",-1.44980803140336,-1.20336339786985
"2013206355","2-4-0",-1.44980803140103,-1.20336339786847
"2010200681","2-4-0",-1.44980803140204,-1.20336339786909
"2010209976","2-4-0",-0.486944587708585,-1.21771059208105
"2013224419","2-4-0",-1.44980803140096,-1.20336339786845
"5911-99","2-4-0",-1.44980803140322,-1.20336339786987
"20153196","2-4-10",-1.44980803140088,-1.2033633978683
"20152955","2-4-2",-1.44980803140091,-1.20336339786834
"2010205406","2-4-2",-1.44980803140205,-1.20336339786903
"2009212862","2-4-2",-1.44980803140144,-1.20336339786874
"20152828","2-4-3",-1.44980803140132,-1.20336339786866
"20154339","2-4-4",-1.44980803140201,-1.20336339786913
"2013218240","2-4-4",-1.44980803140099,-1.20336339786836
"2010208354","2-4-4",-1.44980803140407,-1.20336339787036
"20152923","2-4-4",-1.44980803140147,-1.20336339786877
"4336-05","2-4-4",-1.44980803140169,-1.20336339786896
"2010209973","2-4-4",-1.4498080314023,-1.20336339786922
"2013208537","2-4-41",-0.486944587707979,-1.21771059207984
"2010206379","2-4-41",-0.486944587707684,-1.21771059207829
"20154453","2-4-6",-1.4498080314012,-1.20336339786865
"20153224","2-4-6",-1.44980803140223,-1.20336339786896
"20153226","2-4-6",-1.44980803140311,-1.20336339786979
"20153030","2-4-6",-1.44980803140201,-1.20336339786897
"20154506","2-4-6",-1.4498080314007,-1.20336339786824
"20152894","2-4-6",-1.44980803140276,-1.20336339786933
"20154335","2-4-6",-1.44980803140326,-1.20336339786962
"2014200864","2-4-6",-0.486944587708291,-1.21771059207942
"20152807","2-4-6",-1.44980803140106,-1.2033633978685
"2012221324","2-4-6",-1.44980803140205,-1.20336339786914
"20152969","2-4-6",-1.44980803140251,-1.20336339786945
"2009208015","2-4-6",-1.44980803140108,-1.2033633978685
"20151901","2-4-6",-1.44980803140268,-1.20336339786926
"2013215464","2-4-6",-1.44980803140334,-1.2033633978697
"20154668","2-4-6",-1.44980803140102,-1.20336339786849
"20152956","2-4-6",-1.44980803140386,-1.20336339786982
"20153307","2-4-6",-1.44980803140065,-1.20336339786824
"20152218","2-4-6",-1.44980803140097,-1.20336339786842
"2012214908","2-44-2",-1.44980803140242,-1.20336339786933
"2012222475","2-6-0",-1.4498080314014,-1.20336339786866
"20152998","2-6-0",-1.44980803140099,-1.20336339786849
"20153256","2-6-0",-1.44980803140179,-1.20336339786882
"20152891","2-6-0",-1.44980803140164,-1.20336339786896
"20154366","2-6-0",-1.44980803140145,-1.20336339786873
"2012225724","2-6-0",-1.44980803140179,-1.20336339786898
"20153220","2-6-0",-1.44980803140179,-1.20336339786884
"20154503","2-6-0",-1.4498080314036,-1.20336339786979
"2010205338","2-6-0",-1.44980803140276,-1.20336339786956
"2013209135","2-6-0",-1.44980803140052,-1.20336339786812
"20152272","2-6-0",-1.44980803140295,-1.20336339786969
"20154773","2-6-0",-1.44980803140202,-1.20336339786897
"2013227863","2-6-0",-1.44980803140367,-1.20336339786983
"2013211431","2-6-0",-1.44980803140223,-1.20336339786923
"2012220500","2-6-0",-1.44980803140088,-1.20336339786831
"20154363","2-6-0",-1.44980803140377,-1.20336339786979
"20152134","2-6-0",-1.4498080314017,-1.20336339786888
"20154495","2-6-0",-1.44980803140192,-1.2033633978691
"8189-05","2-6-0",-1.4498080314025,-1.20336339786921
"20154359","2-6-0",-1.4498080314014,-1.20336339786873
"20153011","2-6-0",-1.44980803140203,-1.20336339786914
"20154361","2-6-0",-1.44980803140195,-1.20336339786909
"2013205805","2-6-0",-1.44980803140189,-1.20336339786893
"2013205724","2-6-0",-1.44980803140212,-1.20336339786925
"2013212454","2-6-0",-1.44980803140192,-1.20336339786894
"2010216081","2-6-0",-1.44980803140093,-1.20336339786837
"2012215639","2-6-0",-1.44980803140098,-1.20336339786848
"20153294","2-6-0",-1.44980803140144,-1.20336339786878
"20153279","2-6-0",-1.44980803140196,-1.20336339786907
"2013223638","2-6-0",-1.44980803140347,-1.20336339786978
"20153306","2-6-0",-1.44980803140313,-1.20336339786973
"20153138","2-6-0",-1.44980803140198,-1.20336339786905
"2009211112","2-6-0",-1.44980803140233,-1.20336339786924
"2012224859","2-6-0",-1.44980803140372,-1.20336339787008
"20152815","2-6-10",-1.44980803140316,-1.2033633978696
"20152822","2-6-10",-1.4498080314014,-1.20336339786868
"20154521","2-6-10",-1.44980803140211,-1.20336339786921
"20153235","2-6-10",-1.44980803140218,-1.20336339786912
"2013211290","2-6-10",-1.44980803140413,-1.20336339786999
"20152921","2-6-10",-1.44980803140294,-1.20336339786971
"20152252","2-6-10",-1.44980803140134,-1.20336339786867
"20152886","2-6-10",-1.44980803140127,-1.20336339786856
"2009216775","2-6-10",-1.44980803140285,-1.20336339786938
"2012219856","2-6-10",-1.44980803140122,-1.20336339786867
"2009218262","2-6-10",-1.449808031401,-1.20336339786846
"7073-99","2-6-10",-1.44980803140378,-1.20336339787007
"20154250","2-6-10",-1.44980803140169,-1.20336339786889
"2010207959","2-6-10",-1.44980803140142,-1.20336339786852
"2009214096","2-6-10",-1.44980803140115,-1.20336339786856
"20154451","2-6-2",-1.44980803140118,-1.20336339786862
"2012212205","2-6-2",-1.44980803140181,-1.20336339786897
"2009209280","2-6-38",-1.44980803140236,-1.20336339786921
"2012214919","2-72-6",-1.44980803140115,-1.20336339786856
"20153216","2-78-3",-1.44980803140113,-1.20336339786859
"6042-07","2-78-3",-1.44980803140183,-1.20336339786886
"2013224047","2-9-6",-1.44980803140325,-1.20336339786979
"2013218247","2-9-6",-1.44980803140206,-1.20336339786903
"2013219484","20-18-25",0.64509839219171,3.99670599979006
"2013208587","20-18-35",2.36456529460462,3.55028323362815
"2013212247","21-0-3",-1.44980803140089,-1.20336339786839
"2013214893","21-1-1",-1.37480746994361,1.97312380095504
"2013216690","22-3-2",-1.44980803140311,-1.20336339786975
"20152681","23-0-0",-1.44980803140148,-1.20336339786872
"2009215889","23-0-0",-1.44980803140227,-1.2033633978692
"2012219787","23-0-0",-1.44980803140239,-1.20336339786924
"20154347","23-0-0",-1.44980803140164,-1.20336339786888
"20154500","23-0-0",-1.44980803140168,-1.2033633978688
"20154330","23-0-0",-1.44980803140136,-1.20336339786855
"20152948","23-0-0",-1.44980803140135,-1.20336339786853
"20152950","23-0-0",-1.44980803140272,-1.2033633978695
"9556-06","23-0-2",-1.44980803140213,-1.20336339786906
"2009216739","23-0-2",-1.44980803140193,-1.20336339786896
"2008232564","23-0-2",-1.44980803140112,-1.20336339786859
"2009216755","23-0-2",-1.44980803140241,-1.20336339786929
"2009216718","23-0-2",-1.44980803140186,-1.20336339786895
"2010208298","23-0-2",-1.44980803140137,-1.20336339786871
"7637-04","23-0-2",-1.44980803140175,-1.203363397869
"2014206930","23-0-2",-1.44980803140213,-1.20336339786901
"2010206305","23-0-2",-1.44980803140227,-1.2033633978692
"2010216187","23-0-2",-1.44980803140102,-1.20336339786842
"20154275","23-0-3",-1.44980803140138,-1.20336339786875
"2009215863","23-4-0",-1.44980803140073,-1.20336339786824
"2010200804","23-4-0",-1.44980803140258,-1.20336339786918
"2010208317","23-4-2",-1.44980803140116,-1.20336339786846
"2013218411","23-4-2",-1.44980803140095,-1.20336339786834
"2010203159","23-4-21",-1.44980803140093,-1.20336339786837
"2010203161","23-4-21",-1.4498080314019,-1.20336339786897
"7699-04","23-6-5",-1.44980803140114,-1.20336339786858
"2010208407","23-6-5",-1.4498080314009,-1.20336339786842
"2010216328","23-6-5",-1.44980803140172,-1.20336339786897
"2012214377","23-6-5",-1.4498080314015,-1.20336339786881
"20153424","23-81-0",-1.44980803140265,-1.20336339786952
"2014201763","24-22-28",-0.400589310794942,1.94264277675282
"2013211307","24-27-109",3.69522080634343,2.24240436057082
"20152831","24-27-11",0.347766448385156,2.65067934040441
"20152653","24-27-11",0.347766448391205,2.65067934040138
"20152253","24-27-11",-0.673426895277829,-0.0671132186996906
"20154523","24-27-28",-0.400589310801181,1.94264277675415
"20152687","24-27-28",-0.751973043247816,0.89463535344154
"2013206201","24-27-28",1.09305027378072,1.59552215732917
"2009218323","24-27-28",-1.61187167896633,1.78984783780351
"20152159","24-27-28",-1.6118716789638,1.78984783780356
"2009218327","24-27-28",-1.37480746994127,1.97312380095475
"20152957","24-27-28",-0.400589310801623,1.9426427767545
"20154443","24-27-28",-0.400589310801682,1.94264277675492
"2012214505","24-27-28",-0.863955476290444,1.89228392576364
"2010208415","24-27-28",-1.44980803140309,-1.20336339786981
"2009211239","24-27-28",-1.37103386779456,2.45575569662526
"2009214044","24-27-28",-1.37480746994664,1.97312380095338
"2012220641","24-27-28",-1.4498080314027,-1.20336339786933
"20153860","24-27-28",-0.400589310798101,1.94264277675295
"2010205298","24-27-35",1.27945392805333,3.45459325707827
"2012210256","24-27-8",5.64431816346547,1.54361324313176
"2013201224","24-73-114",5.70494420147616,2.33020637902324
"2014207474","25-25-8",7.2062663438737,4.44530512393765
"2010220126","27-11-8",9.24523063323994,5.85858351070066
"2010206717","27-30-8",8.34351685202412,4.35465605946382
"2010203932","27-30-8",5.73365179097234,4.8495132961885
"2010203149","27-30-8",7.87776123269255,3.95744815978763
"2010201630","27-30-8",7.46289194937402,5.73059129259635
"9429-06","27-30-8",8.18822571200726,5.6664710909849
"2009210956","27-30-8",6.63709965563324,4.67621371010353
"2009210908","27-30-8",7.20626634387281,4.44530512393265
"2009219216","28-14-36",9.77884076810205,7.18094292047837
"2010206278","28-14-36",8.66931393051923,6.06233094107094
"2009209134","29-12-26",10.5325804653777,2.87887600754477
"2010208283","29-12-26",8.08710742831514,8.20383982718165
"2010200750","29-12-26",10.5325804653782,2.87887600754321
"2012219021","3-0-0",-1.44980803140252,-1.20336339786934
"2012217990","3-2-5",-1.4498080314048,-1.2033633978708
"20153420","3-2-5",-1.44980803140329,-1.2033633978696
"20152695","3-2-5",-1.4498080314017,-1.20336339786893
"20153198","3-2-5",-1.44980803140218,-1.20336339786923
"20153419","3-2-6",-1.44980803140125,-1.20336339786859
"20153210","3-5-5",-1.44980803140215,-1.20336339786913
"20154665","3-5-5",-1.4498080314008,-1.20336339786831
"20154348","3-5-5",-1.44980803140101,-1.20336339786851
"20152699","3-5-5",-1.44980803140276,-1.20336339786933
"2012212058","3-5-5",-1.44980803140216,-1.20336339786921
"2012218663","3-5-5",-1.44980803140269,-1.20336339786942
"20153264","3-5-5",-1.44980803140411,-1.20336339787037
"2009215663","3-5-5",-1.44980803140215,-1.20336339786912
"20153456","3-5-5",-1.44980803140181,-1.20336339786897
"20152670","3-5-5",-1.44980803140205,-1.20336339786909
"2009217743","3-5-5",-1.44980803140109,-1.20336339786857
"20154469","3-5-5",-1.44980803140378,-1.20336339787019
"2013221606","3-5-5",-1.44980803140115,-1.20336339786858
"20153470","3-5-5",-1.44980803140232,-1.2033633978692
"20152265","3-5-5",-1.44980803140324,-1.20336339786972
"2012224315","3-5-5",-1.44980803140182,-1.20336339786903
"2010209992","3-5-5",-1.44980803140194,-1.20336339786902
"20152152","3-5-5",-1.4498080314022,-1.20336339786913
"20152634","3-5-5",-1.44980803140155,-1.20336339786876
"20152683","3-5-5",-1.44980803140145,-1.20336339786874
"2013217256","3-5-5",-1.44980803140176,-1.20336339786892
"20154270","3-5-5",-1.44980803140207,-1.20336339786922
"20154260","3-5-5",-1.44980803140254,-1.20336339786932
"20154262","3-5-5",-1.44980803140122,-1.20336339786866
"20153469","3-5-5",-1.44980803140128,-1.20336339786865
"2009214150","3-5-5",-1.44980803140112,-1.20336339786846
"20153312","3-5-5",-1.44980803140107,-1.20336339786853
"20154279","3-5-5",-1.44980803140168,-1.20336339786868
